,0
2010-03-26,0.670568765947503
2010-03-29,0.9603384038220962
2010-03-30,0.9696973344906925
2010-03-31,1.0073239229374815
2010-04-01,0.7337010800805936
2010-04-02,1.0691921455042708
2010-04-05,0.5821320737121237
2010-04-06,1.2266291495112212
2010-04-07,0.9177447445872132
2010-04-08,0.7487389069143642
2010-04-09,0.9858861166366519
2010-04-12,1.0513385870352852
2010-04-13,0.6410249299253123
2010-04-14,0.9148303505360954
2010-04-15,0.8974413977518747
2010-04-16,1.4939694804662587
2010-04-19,0.8950939635259149
2010-04-20,1.3292067821950553
2010-04-21,1.1689426822046416
2010-04-22,1.0015738918999064
2010-04-23,1.4902728210046294
2010-04-26,0.8695647278594474
2010-04-27,1.446025774457913
2010-04-28,1.3676380559478585
2010-04-30,1.6562930257480994
2010-05-06,3.210699552564023
2010-05-07,3.387353775495425
2010-05-10,3.144357080264338
2010-05-11,1.3511145184195392
2010-05-12,2.89723715842248
2010-05-13,2.51026488776032
2010-05-14,2.1120306599987426
2010-05-17,2.7790680175114173
2010-05-18,1.9649996413477093
2010-05-19,1.0518921522960984
2010-05-20,2.9863849671560683
2010-05-21,3.5457206094506803
2010-05-24,2.7617826658934796
2010-05-25,2.5497258911554823
2010-05-26,1.8191128131521126
2010-05-27,3.620831563771201
2010-05-28,2.89465257853701
2010-05-31,3.5656902541127513
2010-06-01,2.929426716499857
2010-06-02,2.0887743837980786
2010-06-03,2.1931186949441885
2010-06-04,3.6928677718685936
2010-06-07,3.0437138283512954
2010-06-08,1.533969364190979
2010-06-09,1.278714998592297
2010-06-10,2.8431306521993367
2010-06-11,2.848171542376372
2010-06-14,0.9766398361940116
2010-06-15,1.527558259800983
2010-06-16,1.3396322194176962
2010-06-17,1.9624014167861377
2010-06-18,2.3013883848287096
2010-06-21,2.3054094839708834
2010-06-22,2.2781863144941465
2010-06-23,0.985418058946617
2010-06-24,2.191876945641476
2010-06-25,1.1879469000945644
2010-06-28,2.0045838467261143
2010-06-29,2.5908976842048115
2010-06-30,2.938506554317642
2010-07-01,1.8882343315619892
2010-07-02,2.065109188639032
2010-07-05,1.2286372519498547
2010-07-06,1.0218748786722127
2010-07-07,2.3490233577841204
2010-07-08,2.2478137084136565
2010-07-09,3.1384262847203823
2010-07-12,2.388811093764931
2010-07-13,3.0152383941258645
2010-07-14,3.0992911946062254
2010-07-15,1.4099614681156196
2010-07-16,2.0361136988077955
2010-07-20,2.6967635367803853
2010-07-21,3.174444931647888
2010-07-22,2.398581285846758
2010-07-23,1.532029108925868
2010-07-26,2.1304273732727097
2010-07-27,1.300807044771512
2010-07-28,3.1632277659135517
2010-07-29,2.178820926806716
2010-07-30,3.029860398549771
2010-08-02,1.9588161230994228
2010-08-03,3.000158013424292
2010-08-04,2.401120705837908
2010-08-05,0.7642240781055135
2010-08-06,1.3097065336671845
2010-08-09,3.1602970101390016
2010-08-10,1.342845587905826
2010-08-11,3.0934147479734824
2010-08-12,1.2632782843554777
2010-08-13,1.7476186535674092
2010-08-16,1.2770799418074508
2010-08-17,2.413747359177461
2010-08-18,2.3801232357004283
2010-08-19,2.3416187971132616
2010-08-20,2.6499923753254992
2010-08-23,3.1349650075844986
2010-08-24,2.5091573637405955
2010-08-25,1.5177248084000872
2010-08-26,1.597096623994155
2010-08-27,1.6858380423915065
2010-08-30,2.394914445125078
2010-08-31,1.4720979090566
2010-09-01,2.6137267548028036
2010-09-02,2.375397440427369
2010-09-03,1.9193414609025075
2010-09-06,1.6353023978287382
2010-09-07,1.499492145822574
2010-09-08,1.8118487258698788
2010-09-09,1.465953519557727
2010-09-10,2.348580900158404
2010-09-13,1.7200810190424782
2010-09-14,2.4105655214023756
2010-09-15,1.990828915678199
2010-09-16,1.2237912376793405
2010-09-17,1.5685863330248098
2010-09-21,1.9666687496102635
2010-09-22,2.3586530767964473
2010-09-24,2.1245569486654032
2010-09-27,2.4412543863205958
2010-09-28,1.8655450938691425
2010-09-29,2.257450164909857
2010-09-30,1.0404973556278736
2010-10-01,1.218013339665793
2010-10-04,1.5334206977063962
2010-10-05,2.0677853935991504
2010-10-06,1.2168485325145015
2010-10-07,1.5685078162891926
2010-10-08,2.0153684723812626
2010-10-12,1.6107051482248593
2010-10-13,2.4959021046480574
2010-10-14,2.4398560976390717
2010-10-15,1.887984301330568
2010-10-18,1.0741174260776343
2010-10-19,2.8562827012165277
2010-10-20,1.5390162597990127
2010-10-21,2.896638915347241
2010-10-22,0.9681446540425764
2010-10-25,1.4108642627372299
2010-10-26,1.894655479437608
2010-10-27,1.9848415529603691
2010-10-28,1.6875020585374423
2010-10-29,0.9537151473872678
2010-11-01,2.1169935578889016
2010-11-02,1.8315425757218156
2010-11-04,2.762512610459294
2010-11-05,2.116225883714285
2010-11-08,3.012948033664161
2010-11-09,2.159242167958086
2010-11-10,2.962204649753147
2010-11-11,1.6135021200286743
2010-11-12,0.9058968447094478
2010-11-15,2.0312092950139538
2010-11-16,1.6906710144867247
2010-11-17,2.7149623225327897
2010-11-18,1.4568727211826369
2010-11-19,2.4704229975896563
2010-11-22,2.4478182864638427
2010-11-24,1.0869950065449585
2010-11-25,1.7918955739881945
2010-11-26,2.713136058367872
2010-11-29,1.6718227131445933
2010-11-30,1.8133027492275786
2010-12-01,2.5838308812854702
2010-12-02,1.2203725026599783
2010-12-03,2.6074904992998422
2010-12-06,2.8556485257669437
2010-12-07,1.6174031952019965
2010-12-08,1.1571727184307803
2010-12-09,1.1699511740555373
2010-12-10,1.1476737232859537
2010-12-13,0.7241812761139348
2010-12-14,1.1575905647741598
2010-12-15,1.4954796847697645
2010-12-16,2.3464204743072488
2010-12-17,1.750359881878571
2010-12-20,1.0487117090699525
2010-12-21,1.4032518146790491
2010-12-22,1.6202167429475693
2010-12-24,0.7255745080755045
2010-12-27,1.2341693510069958
2010-12-28,2.164256348813338
2010-12-29,0.9827145408290316
