,model
2010-03-26,1.4701722486393214
2010-03-29,1.2391273789652124
2010-03-30,0.986577552510363
2010-03-31,1.41440210938871
2010-04-01,0.3909627039761874
2010-04-02,0.8747662858445948
2010-04-05,0.935183304783302
2010-04-06,0.6243914451522914
2010-04-07,1.2980571684769269
2010-04-08,1.3574214016727737
2010-04-09,1.788309224857081
2010-04-12,2.3066245319040486
2010-04-13,1.9625637051400444
2010-04-14,1.792236289302073
2010-04-15,2.374274936059236
2010-04-16,1.7956271796642582
2010-04-19,0.6434956133149305
2010-04-20,2.1413802977266334
2010-04-21,1.0988686876855667
2010-04-22,1.0326069537548008
2010-04-23,1.144071258496646
2010-04-26,1.263544580317014
2010-04-27,1.907488097288389
2010-04-28,1.639847464569431
2010-04-30,1.4493494155304556
2010-05-06,2.8808237067366447
2010-05-07,2.340606886130378
2010-05-10,1.6373704564762555
2010-05-11,1.78710729002748
2010-05-12,2.039265452301259
2010-05-13,2.0632239730865582
2010-05-14,2.1913825045792565
2010-05-17,2.0414327488487154
2010-05-18,1.90754769594455
2010-05-19,2.0980304837535644
2010-05-20,2.1684264264886823
2010-05-21,1.7295582455439462
2010-05-24,2.082971983950209
2010-05-25,1.8531873297259336
2010-05-26,2.2638389327463377
2010-05-27,2.310198869685625
2010-05-28,1.7636416590595014
2010-05-31,1.5974108066818586
2010-06-01,1.9373341469524137
2010-06-02,2.4136893595117725
2010-06-03,2.2159620145227548
2010-06-04,2.6464612084716945
2010-06-07,0.8167277850976398
2010-06-08,1.8410254477202639
2010-06-09,1.0973305515160154
2010-06-10,2.133295221254322
2010-06-11,1.2076672681301335
2010-06-14,1.9414699741031023
2010-06-15,1.3121650224379087
2010-06-16,1.433464653140899
2010-06-17,0.49324820261740354
2010-06-18,0.6684303651192199
2010-06-21,1.6816975965168965
2010-06-22,2.2302302054997285
2010-06-23,2.0818749026667978
2010-06-24,1.1286357405064205
2010-06-25,1.3869577742955461
2010-06-28,0.7420750874814392
2010-06-29,2.718424117688316
2010-06-30,1.114925863644586
2010-07-01,0.7031402658756551
2010-07-02,2.1690353772987105
2010-07-05,1.3173289965054962
2010-07-06,1.0781591393921102
2010-07-07,2.6678313802839515
2010-07-08,0.4580592128487681
2010-07-09,0.34982299212609225
2010-07-12,0.9148460044464892
2010-07-13,1.3295089949337284
2010-07-14,1.378150374903901
2010-07-15,1.745343275553981
2010-07-16,1.407131430889287
2010-07-20,1.8236963548667038
2010-07-21,1.879453035650408
2010-07-22,2.739559569164455
2010-07-23,1.0761888330319422
2010-07-26,0.4962519935687426
2010-07-27,1.3026080976883105
2010-07-28,0.9016264566788121
2010-07-29,1.6229394456767579
2010-07-30,1.113375434054935
2010-08-02,0.7226550943850885
2010-08-03,0.5335882926474728
2010-08-04,2.2439357036840666
2010-08-05,1.9604281008920217
2010-08-06,1.2527691240915992
2010-08-09,0.6796763438305677
2010-08-10,1.051481170291965
2010-08-11,2.2467466986559796
2010-08-12,2.7599798852254613
2010-08-13,1.3082239569256906
2010-08-16,1.6206683096236947
2010-08-17,1.2007133677679875
2010-08-18,0.6328094787027216
2010-08-19,1.6765122927833733
2010-08-20,2.8304853345669985
2010-08-23,0.8363104191275189
2010-08-24,1.5315075227308679
2010-08-25,1.8118061420848628
2010-08-26,2.580302341066541
2010-08-27,2.0070477577882517
2010-08-30,1.5373111505607178
2010-08-31,1.2500064242893756
2010-09-01,1.8080233798658716
2010-09-02,1.8407164182638294
2010-09-03,1.7899542323845674
2010-09-06,1.342545342090701
2010-09-07,1.930537851014578
2010-09-08,1.8366382957936056
2010-09-09,1.233622496610488
2010-09-10,1.203748003321181
2010-09-13,1.4188947997181847
2010-09-14,2.630684968909738
2010-09-15,0.9141668465251505
2010-09-16,1.4368013458804292
2010-09-17,1.199727621337228
2010-09-21,1.878124570875873
2010-09-22,1.3514680478507943
2010-09-24,1.9895815307016071
2010-09-27,0.7824631391818297
2010-09-28,1.7873828351332008
2010-09-29,0.7878911580478978
2010-09-30,1.093053821637814
2010-10-01,1.4566727872611274
2010-10-04,1.524292969240681
2010-10-05,1.868994782476047
2010-10-06,2.185685991705947
2010-10-07,0.8991888754281608
2010-10-08,1.3821379393060633
2010-10-12,2.242851966518229
2010-10-13,1.922820887328712
2010-10-14,0.655965104053233
2010-10-15,0.9377728885804109
2010-10-18,0.5940854773383135
2010-10-19,1.042426205275278
2010-10-20,2.339273291910988
2010-10-21,2.0200367473813534
2010-10-22,1.058613363440334
2010-10-25,1.5476026119781385
2010-10-26,0.5746509150482298
2010-10-27,2.1416403105861144
2010-10-28,0.8407160446020716
2010-10-29,1.141457983859571
2010-11-01,1.3315101348706833
2010-11-02,0.9546968656041938
2010-11-04,1.6216028908811846
2010-11-05,1.725489948892501
2010-11-08,2.0360320864659798
2010-11-09,0.8217906597157043
2010-11-10,0.511372995357521
2010-11-11,2.092515611208417
2010-11-12,0.760148889161863
2010-11-15,0.9560912841148786
2010-11-16,1.5552387053800285
2010-11-17,1.3028736575277204
2010-11-18,0.9279448414346425
2010-11-19,0.9776558435960239
2010-11-22,1.5705642890414366
2010-11-24,2.376887965145539
2010-11-25,0.927889065257123
2010-11-26,1.4052723787529875
2010-11-29,1.1167199827379857
2010-11-30,1.3750448646253333
2010-12-01,2.3891447878154275
2010-12-02,0.5355561671679965
2010-12-03,1.100237900064685
2010-12-06,1.0240335087319616
2010-12-07,1.3290032294566463
2010-12-08,0.8814706819263932
2010-12-09,0.31558772977525074
2010-12-10,1.3030665191638444
2010-12-13,0.8611383814638233
2010-12-14,0.18289281820428707
2010-12-15,0.5121431669894788
2010-12-16,0.20818291997361604
2010-12-17,1.5765606509242613
2010-12-20,0.3514261232810274
2010-12-21,0.17972119905571998
2010-12-22,0.5206480951108146
2010-12-24,1.9846460989030632
2010-12-27,0.18995969968179677
2010-12-28,2.5231452832257744
2010-12-29,0.6542406856320497
