,0
2010-03-26,1.72334258187706
2010-03-29,1.6088655816981186
2010-03-30,2.401843179124655
2010-03-31,0.8084088004959284
2010-04-01,1.4703508503843423
2010-04-02,0.6644259528522635
2010-04-05,2.457376667738207
2010-04-06,2.1336281042916023
2010-04-07,1.7147840390095654
2010-04-08,1.3691069509494969
2010-04-09,1.818167900195414
2010-04-12,1.36823701795911
2010-04-13,1.3674938141041966
2010-04-14,1.848652207379116
2010-04-15,1.5451679998068912
2010-04-16,2.3251801661122196
2010-04-19,1.1970442943650403
2010-04-20,1.6167817355790453
2010-04-21,1.99875706531195
2010-04-22,1.2485482511552581
2010-04-23,1.679074361316557
2010-04-26,1.6554444731900455
2010-04-27,2.357590642814616
2010-04-28,1.639847464569431
2010-04-30,1.4493494155304556
2010-05-06,2.880823706736644
2010-05-07,2.386451787092019
2010-05-10,1.6373704564762555
2010-05-11,1.78710729002748
2010-05-12,2.039265452301259
2010-05-13,2.0632239730865582
2010-05-14,2.1913825045792565
2010-05-17,2.0414327488487154
2010-05-18,1.90754769594455
2010-05-19,1.9453386348441972
2010-05-20,2.1684264264886823
2010-05-21,2.352107248000032
2010-05-24,2.08297198395021
2010-05-25,1.1711914988457055
2010-05-26,2.0663526957856915
2010-05-27,2.310198869685625
2010-05-28,1.6377417765759377
2010-05-31,1.792889987595797
2010-06-01,1.748352323838434
2010-06-02,2.4136893595117725
2010-06-03,2.215962014522756
2010-06-04,2.6464612084716945
2010-06-07,0.8291673834084888
2010-06-08,2.701928887901917
2010-06-09,2.2278473579421796
2010-06-10,1.7741956897861693
2010-06-11,1.5570049781911117
2010-06-14,2.667062520247222
2010-06-15,1.5045791603603518
2010-06-16,1.6819040700804837
2010-06-17,0.8000223666981838
2010-06-18,1.6186914922241782
2010-06-21,2.0342887857230036
2010-06-22,1.4832631729661183
2010-06-23,0.7447256972569509
2010-06-24,1.5196372581326978
2010-06-25,1.9931799520867335
2010-06-28,2.1006734864468686
2010-06-29,2.803217571876805
2010-06-30,2.933845078243186
2010-07-01,1.216232014580752
2010-07-02,2.5571207673966763
2010-07-05,1.6921322147244524
2010-07-06,2.929778068593235
2010-07-07,2.6402822701764532
2010-07-08,1.0772127279351495
2010-07-09,1.6510655747572034
2010-07-12,1.6695202823038315
2010-07-13,1.7731609920275773
2010-07-14,1.5692487973571394
2010-07-15,1.9963673717829975
2010-07-16,2.252971635805731
2010-07-20,1.8371585033584594
2010-07-21,1.4602094222527484
2010-07-22,1.7539944566571877
2010-07-23,1.1851999020303219
2010-07-26,1.9563773644609097
2010-07-27,1.9713342066247157
2010-07-28,1.4903844827723443
2010-07-29,1.8708996713458679
2010-07-30,1.1985733373913783
2010-08-02,1.4625382403119964
2010-08-03,1.27831318398081
