,model
2010-03-26,0.8331727255394223
2010-03-29,0.4491594362042526
2010-03-30,0.08751083266898385
2010-03-31,0.6576702892438352
2010-04-01,0.8404873378347121
2010-04-02,0.4547517269546351
2010-04-05,0.2312428469628618
2010-04-06,-0.019568712598593996
2010-04-07,0.5947457562207222
2010-04-08,0.42763898447990467
2010-04-09,0.8338949330474997
2010-04-12,0.8365868304048651
2010-04-13,0.64291006162781
2010-04-14,0.48796476050200127
2010-04-15,0.4427951212351908
2010-04-16,0.880413590232491
2010-04-19,0.8872059952888116
2010-04-20,0.8575023788640092
2010-04-21,0.9016363268682097
2010-04-22,0.4463102562363678
2010-04-23,1.0965825415792603
2010-04-26,0.38911955933271203
2010-04-27,1.3188632604088228
2010-04-28,1.3032565148783646
2010-04-30,1.7165307928262163
2010-05-06,3.3199512010028
2010-05-07,3.994919917696837
2010-05-10,3.0997104034816894
2010-05-11,1.2437243974309968
2010-05-12,2.517140264475456
2010-05-13,2.955651213092555
2010-05-14,2.594247503085022
2010-05-17,2.3078776737446134
2010-05-18,2.11088319900699
2010-05-19,1.1934846806172348
2010-05-20,3.6880710232960845
2010-05-21,2.5208732246104333
2010-05-24,2.174211416050847
2010-05-25,1.7799899328287978
2010-05-26,2.3975322883914174
2010-05-27,3.715265627555883
2010-05-28,2.341427015427123
2010-05-31,0.8900846308279737
2010-06-01,2.057986992889174
2010-06-02,2.190330071916839
2010-06-03,3.3806526467754887
2010-06-04,3.4676840700549194
2010-06-07,1.6610939817297343
2010-06-08,0.8185826400366323
2010-06-09,0.8887982631843062
2010-06-10,2.78099028958286
2010-06-11,1.366883746434806
2010-06-14,0.5813375231879399
2010-06-15,1.6946572364613584
2010-06-16,2.397702679133819
2010-06-17,2.6615109025420534
2010-06-18,1.227913707303983
2010-06-21,0.7595147008616386
2010-06-22,1.6874769914893304
2010-06-23,1.6029368063533256
2010-06-24,1.1002528487479148
2010-06-25,0.9103679109512304
2010-06-28,1.1280005420239758
2010-06-29,2.665685517925318
2010-06-30,1.5192075028929009
2010-07-01,1.5295630835598868
2010-07-02,0.7903172829761888
2010-07-05,1.2853204720976907
2010-07-06,2.473123619494281
2010-07-07,1.8097430349598875
2010-07-08,2.4608573437219787
2010-07-09,0.42964016172614405
2010-07-12,0.6650714085510592
2010-07-13,1.7962635314901343
2010-07-14,1.482492658846957
2010-07-15,1.1402862315468414
2010-07-16,2.5820859315523874
2010-07-20,1.5720495884385501
2010-07-21,1.2643746479128146
2010-07-22,1.6502004022305081
2010-07-23,1.27627243028255
2010-07-26,0.8800490254535831
2010-07-27,2.2265333272888137
2010-07-28,1.2172796145735585
2010-07-29,0.7087378310624577
2010-07-30,1.0991640287066786
2010-08-02,1.9228551187536853
2010-08-03,2.2938043516790567
2010-08-04,1.1954203643733292
2010-08-05,1.6092593871584602
2010-08-06,0.9622960620773189
2010-08-09,1.0344667565303152
2010-08-10,1.3049583649844692
2010-08-11,1.6443758131648578
2010-08-12,2.982094490104488
2010-08-13,1.3675538341495848
2010-08-16,1.7866824452133891
2010-08-17,1.7742536227100099
2010-08-18,0.7231499973585518
2010-08-19,1.5259082804303217
2010-08-20,0.6763039098797721
2010-08-23,1.7155286342487914
2010-08-24,1.3489002313130647
2010-08-25,1.8888021693099364
2010-08-26,1.866259245137557
2010-08-27,1.8385428895289557
2010-08-30,1.647342550362767
2010-08-31,0.7393855056574684
2010-09-01,1.4055705162068495
2010-09-02,0.8113361992838372
2010-09-03,0.8459990181194318
2010-09-06,1.0884434098556541
2010-09-07,1.4001751093085724
2010-09-08,1.0903769319221353
2010-09-09,0.8483801956328287
2010-09-10,1.233820363776329
2010-09-13,0.889890607625258
2010-09-14,1.8782849560384376
2010-09-15,1.0212118844779514
2010-09-16,1.3467768370286404
2010-09-17,1.3220851275357366
2010-09-21,0.7067574000633209
2010-09-22,2.4738876862859085
2010-09-24,1.4173136673235143
2010-09-27,0.8045324466405929
2010-09-28,0.8512378473737053
2010-09-29,0.5392021291257715
2010-09-30,1.03937876863294
2010-10-01,0.611311644040347
2010-10-04,1.3544457765137463
2010-10-05,1.3908818516861143
2010-10-06,1.1764142987896933
2010-10-07,1.2759162637782155
2010-10-08,0.898489777065987
2010-10-12,1.552386028298829
2010-10-13,1.3841947532553873
2010-10-14,1.7197002083287405
2010-10-15,1.2137568943007269
2010-10-18,0.8935912608292057
2010-10-19,1.301650077645175
2010-10-20,1.5836117909181957
2010-10-21,0.36321774238967675
2010-10-22,0.3268045698777829
2010-10-25,1.2817520901658903
2010-10-26,1.6390298985357565
2010-10-27,1.157064984374998
2010-10-28,1.2282106555667518
2010-10-29,0.972665330284797
2010-11-01,2.309015775729911
2010-11-02,1.6663673151942238
2010-11-04,1.8480193567576952
2010-11-05,1.0359217252769775
2010-11-08,0.4105113838295227
2010-11-09,1.5836956665023294
2010-11-10,0.41191226070937537
2010-11-11,2.16207196639826
2010-11-12,1.3262307012035757
2010-11-15,1.0553213272859507
2010-11-16,1.1058162684718227
2010-11-17,1.1173554069203786
2010-11-18,1.5083940302889451
2010-11-19,1.3182032882900019
2010-11-22,1.406216185178009
2010-11-24,2.5014557047095245
2010-11-25,0.631004133740454
2010-11-26,1.4806652854813729
