,0,1,2,3,4
2010-03-26,0.7069545221245487,0.6060963689729211,0.8037433346596174,0.6082299494904271,0.7058153881182168
2010-03-29,0.5199582274828998,0.7698748561781755,0.7950812310557662,0.9274614767950222,0.5144851508073169
2010-03-30,0.6498257763001417,0.1844943410108954,0.5070974056492277,0.8126658401958937,0.8226221132823409
2010-03-31,0.7348104744376516,0.698755689773547,0.554014725787136,0.590745614128571,0.4765982656070843
2010-04-01,0.33597343247533407,0.4253832343460699,0.38343650159273607,0.6236194879242951,0.48583909996743974
2010-04-02,0.51034904423834,0.7159518372592859,0.6215641620647522,1.187889080942583,0.3145660760723429
2010-04-05,0.41902490121868663,0.48240492803234203,0.722788277768615,0.5242972187232237,0.5529962643450084
2010-04-06,0.529660070601018,0.6783409986367939,0.34457613190311437,0.6334961468357141,0.25470791046201824
2010-04-07,0.6085218834132644,0.467899081932848,0.5182543850823091,0.584950777212214,0.7432436568351873
2010-04-08,0.6006189584372885,-0.08668471382685028,0.517869236221276,0.5692175865375183,0.37980345051032677
2010-04-09,0.9194993355451015,0.9187233059068516,0.5931859591533719,0.8132663756885561,0.656726496068814
2010-04-12,0.6637818036728,0.7043505614094845,0.4102373640982368,0.7768097024830727,0.4166689752521172
2010-04-13,0.45317740461829586,0.5987815555915985,0.5141571183380156,0.790787746173536,0.6896197799342814
2010-04-14,0.6020403479704922,0.7115626331524612,0.5396082300267653,0.8593352276728206,0.7807817658786915
2010-04-15,0.610280676225561,0.408987564831047,0.15771750884331148,0.647953955670459,0.3170875356044956
2010-04-16,2.2466902806000966,1.640334067251307,1.4672718977248675,2.3277531426289597,1.883287223799086
2010-04-19,0.31859087698971544,0.3957204871210503,0.35203421878237723,0.297100522768691,0.37906712926140335
2010-04-20,0.8494303379895394,0.9071887102388737,0.9467125635078135,0.9388231916033098,0.8608217911507562
2010-04-21,0.8465997217810954,0.8202212280450417,1.0283394443287315,0.8067800256526361,0.9814917042907556
2010-04-22,0.7048467135866574,-0.06742551782195949,0.6357207002083927,0.33287752170534335,0.6907597850712485
2010-04-23,1.0700174945044452,0.9736520257615281,0.9972463623677993,0.9142109321414916,1.1326684143251984
2010-04-26,0.3104592418101827,0.6236164736568391,0.4969019340883832,0.6244526987714826,0.8122672362426225
2010-04-27,3.0426830927317936,2.8084293823910023,2.8896531213825125,2.9585208770518703,3.0789949387914364
2010-04-28,1.3236974268709019,1.3869828411769534,1.297437289220332,0.7063079204452598,1.2346979794533655
2010-04-30,1.6181904400303555,1.636702800164211,1.8019480682457485,2.0500358795744136,1.7202233042091426
2010-05-06,3.210699552564023,3.210699552564023,3.210699552564023,3.210699552564023,3.210699552564023
2010-05-07,2.2128217370823395,2.304981801226755,2.3770595857803256,2.2764694239292673,2.2063442950000596
2010-05-10,1.5641593606361697,1.761511125740744,1.747849524891072,1.5622912343409825,1.9614290576719355
2010-05-11,0.7790908232526172,0.48652303926967155,1.0753328899638368,0.7778461473965514,0.7968818917169265
2010-05-12,1.663302303388303,1.5112766946537204,1.223857633301556,1.1445987670271014,1.4795292298936873
2010-05-13,1.720998345937387,1.4784357110378779,1.2956174946982522,1.0454092320418538,1.7827235079060426
2010-05-14,1.5920118822713727,1.1111185247767563,0.9172490355837232,1.0507142313877245,1.3434655098022579
2010-05-17,0.8768087259000753,0.6995700301686747,0.5243760233915473,0.522588573005071,1.2254268177097196
2010-05-18,1.414462586263262,1.0039569480372974,2.053309132506561,2.0505201814002953,1.9333050708990989
2010-05-19,0.8551905012613662,0.8961943479803106,0.8416246638204871,1.3529869276171174,0.8993931483531926
2010-05-20,2.7037071678312645,4.567019420670221,4.425606641437456,4.219730713555314,4.523671349930361
2010-05-21,0.8027291821794901,0.6533528622817123,0.7433075693418023,0.5875780362251033,0.7316037735628329
2010-05-24,1.3991312889515066,1.8056644601826168,1.5120280694197181,2.2202984868551696,1.746895185757677
2010-05-25,1.063196472724398,1.350906012730377,0.6514605388925194,1.282448498706895,1.2256254776382396
2010-05-26,1.7254165556542926,1.6623204158038103,1.7409657301885029,1.2627235038456568,1.724045440837737
2010-05-27,2.5853529765781422,2.82363073262733,2.7742192273990405,2.409505206947534,2.5982153972793394
2010-05-28,0.6841855043769354,0.6277022694196731,0.581938950448069,0.9526843043578516,0.8512484551821631
2010-05-31,0.8727770190049763,0.9271946403892575,0.8198917772317285,0.7901367806071964,1.18453923965314
2010-06-01,1.637042552074583,1.7065653578507842,1.7071261201072288,1.7196037712501977,1.7144158211460356
2010-06-02,2.02938804460541,1.7669257759684904,1.7756020569209783,1.9580235456193207,1.8306692096672308
2010-06-03,0.6044804738126559,0.4519475712468839,0.6194678038988486,0.47917375967803855,0.7123853982411014
2010-06-04,3.6793140522086647,3.76623079158306,3.7879542159762307,1.5984363928989105,3.6531298003413677
2010-06-07,0.8624372598798505,0.6591626344132555,0.6177961492030948,1.042907587033166,0.7119844304476965
2010-06-08,1.002936273025253,0.925476062061214,1.1384035735375662,1.402106702830003,0.7981392611318696
2010-06-09,0.9682946566081122,1.4475557922980369,0.3844805225381076,1.5521378445408094,0.5905878666119653
2010-06-10,2.417281009610661,2.3130955217932057,2.4116069785048575,2.3048853370892095,2.1599921859581066
2010-06-11,1.2531601614535652,1.3682134885588417,1.5150157581261996,1.3180301895606052,1.1900794662133913
2010-06-14,1.027393732592297,0.4802374694860718,0.7955243242822355,0.4655836251430593,0.9076221303177322
2010-06-15,1.4757974388826587,1.6132359730893309,1.4279413082749564,1.3256001642076527,1.2890884871571824
2010-06-16,0.46333657516996307,1.1602810000263841,0.3397458709675839,0.8379588992891314,0.34503811541783325
2010-06-17,0.45986033807562854,0.3121619431476408,0.750805858801371,0.3266718195771243,0.39373130074250196
2010-06-18,1.1103990486891,0.9830912390800665,1.1022671593590785,1.0652205725262691,1.0016206958508906
2010-06-21,1.0590628890137086,0.5488827219439221,0.2778308257199853,0.6560116579055347,0.19671280732331664
2010-06-22,1.5431574109591741,0.9124840893377721,1.2406777913815246,1.3271024872410104,1.2421604883674395
2010-06-23,0.6033368824706854,0.3674200798074023,0.37719315232906525,1.0373791915403245,0.4242378967677506
2010-06-24,0.9034266108071991,0.9908354866992026,0.8431542590019847,1.0193022328908001,1.4124181704627492
2010-06-25,0.47168090661950546,0.3808128473281841,1.1129994483663537,0.42429519550381556,0.379708850371665
2010-06-28,0.6945207033386062,0.5832336970677965,0.4054494125587311,0.7891320790076954,0.7046090584789324
2010-06-29,2.3133353783844006,2.4572278324702204,1.5951911553859328,2.5121798244395244,1.649674749466139
2010-06-30,1.0137618422375136,0.9699234986148884,1.0139809344864779,1.1859705576925708,1.5382290960282632
2010-07-01,0.23496622756245733,0.3779209475783656,0.3875194916518401,0.45631998169774335,0.3775575494636275
2010-07-02,0.9646192937109728,0.928233094317936,0.379103081524105,0.3442225281539464,0.8269348879948264
2010-07-05,1.149233753718492,1.1732875049807157,1.0441095224791557,0.8610543561790048,1.2484204608533245
2010-07-06,0.7499668672324398,0.1800641291724403,0.7281159095197248,0.5207973374038629,-0.05873543631999456
2010-07-07,1.0675688404020849,3.2413630857341316,2.6089279085781425,1.8400069304523738,2.7543206237137507
2010-07-08,0.9946616273857749,1.3088379237456826,0.22834936650235915,1.3265789538804653,0.5728939838842453
2010-07-09,0.4090656720473914,0.8860852710534102,1.19027456712943,1.3420038454922292,0.8157400227460746
2010-07-12,0.41599460274056943,0.3965010619339657,-0.031690366646143,0.7054298718106974,0.32306340851698734
2010-07-13,2.176643195156497,2.34980563127216,1.6315273610130352,1.8276929609283104,2.307597035282165
2010-07-14,0.8122264543954694,0.6967960827833659,0.6400898609555317,0.3547981588596799,0.6575827857861717
2010-07-15,0.8906757489905115,0.9713789973657231,0.992997323490564,0.6855333857324005,0.8162294700650581
2010-07-16,1.9041510086050626,1.9264209920043158,0.5175833430502543,1.9308345247834164,1.7016656267118118
2010-07-20,1.2568855231576648,1.1052379754101316,0.8753012989339564,1.2882354284814754,1.2683799462603258
2010-07-21,0.8165871559789089,0.7034332611573175,1.12311101430043,1.304078863246402,0.9980842092572075
2010-07-22,2.1280428610797744,1.7854724487249438,2.457301775802709,2.063038171341109,2.229866081102865
2010-07-23,0.9260528588709921,1.0834335009797913,0.9126156625326723,0.7208215429166944,0.9373512812651943
2010-07-26,0.4794296132976492,0.3932643007972574,0.590310739892621,0.18991181364874654,0.20945726596978798
2010-07-27,1.613187269535369,1.2646894080987874,1.1262864379071988,1.1654081795472806,1.5112526475911197
2010-07-28,0.7417913197498215,1.5159616933495061,0.9143347497396173,0.7437696992565959,0.711042429518703
2010-07-29,0.772138598253036,0.28537238817070065,0.421944873776956,0.696161224163492,0.2572244350785171
2010-07-30,0.44292290596240347,0.4937918458727458,0.37930029471724536,0.3865277532847705,0.3688537942490987
2010-08-02,1.0597426175339235,1.955216555113898,1.876507873718447,1.9072072668776228,2.109180484100317
2010-08-03,0.7769186451417631,0.6305939304500588,0.8474016515956947,0.8509739936505023,0.8922360159235567
2010-08-04,1.4592427736501268,1.8989035901568423,1.8249346779816746,1.2502895060993884,1.2749196022290907
2010-08-05,0.6367486297975473,0.520828556007493,0.36778263896657215,0.7453468867234626,0.7456743769031826
2010-08-06,1.0197526437876319,1.0458885416102357,1.036481613092364,0.9338738226913331,1.049601118785759
2010-08-09,0.40059275302803277,0.4984741490291853,0.5208960693858242,0.33110233696443037,0.4078746062032549
2010-08-10,1.360131272849817,1.415883306281415,1.5047366974853829,1.484482434139235,1.541778940311479
2010-08-11,2.547889939771845,2.8624654899646558,3.0327057547904275,3.158339736641754,3.1290004253230888
2010-08-12,0.6682765066650647,0.8196718111624759,0.7915024885051081,0.564509212038407,0.6410833977872716
2010-08-13,1.4263828135819105,1.427630303815534,1.408699481096503,1.4832667501313153,1.3896555407665614
2010-08-16,1.0938645553775255,1.001224075261996,1.0248375962312752,1.0394287929869244,0.8340046503031611
2010-08-17,1.1879902311803017,1.6589957253600842,1.1965193822497446,1.2705565736438966,1.5957816535114984
2010-08-18,0.2629493501014679,0.6108515209771406,0.3054097672308962,0.4156384703807362,0.572689461499062
