,0,1
2010-03-26,1.4701722486393214,2.372889956885359
2010-03-29,1.2391273789652124,2.4728419978809555
2010-03-30,0.986577552510363,2.4199496888577965
2010-03-31,2.446445418344117,1.41440210938871
2010-04-01,1.524279837351968,0.3909627039761874
2010-04-02,0.8747662858445948,1.3334418283691283
2010-04-05,2.457376667738207,0.935183304783302
2010-04-06,0.6243914451522914,2.258384229112233
2010-04-07,1.2980571684769269,1.4248357529314595
2010-04-08,2.3764857841119658,1.3574214016727737
2010-04-09,1.788309224857081,2.3220185385850516
2010-04-12,2.3066245319040486,2.3066245319040486
2010-04-13,2.335927196947932,1.9625637051400444
2010-04-14,2.1159266301965167,1.792236289302073
2010-04-15,2.374274936059236,2.374274936059236
2010-04-16,2.360102091274948,1.7956271796642582
2010-04-19,1.9669308806899768,0.6434956133149305
2010-04-20,2.1413802977266334,2.1974421256657513
2010-04-21,1.0988686876855667,2.2707419747794924
2010-04-22,2.2777596446792634,1.0326069537548008
2010-04-23,1.144071258496646,2.2549252538052724
2010-04-26,2.4170796390803524,1.263544580317014
2010-04-27,2.2831535130236005,1.907488097288389
2010-04-28,1.639847464569431,1.639847464569431
2010-04-30,1.4493494155304556,1.4493494155304556
2010-05-06,2.8808237067366447,2.8808237067366447
2010-05-07,2.386451787092019,2.340606886130378
2010-05-10,1.6373704564762555,1.6373704564762555
2010-05-11,1.78710729002748,1.78710729002748
2010-05-12,2.039265452301259,2.039265452301259
2010-05-13,2.0632239730865582,2.0632239730865582
2010-05-14,2.1913825045792565,2.1913825045792565
2010-05-17,2.0414327488487154,2.0414327488487154
2010-05-18,1.90754769594455,1.90754769594455
2010-05-19,2.0980304837535644,2.0980304837535644
2010-05-20,2.1684264264886823,2.1684264264886823
2010-05-21,2.437706958483499,1.7295582455439462
2010-05-24,2.08297198395021,2.082971983950209
2010-05-25,1.8531873297259336,2.4164160480382026
2010-05-26,2.2638389327463377,2.2638389327463377
2010-05-27,2.310198869685625,2.310198869685625
2010-05-28,1.7636416590595014,1.7636416590595014
2010-05-31,2.0292849204996726,1.5974108066818586
2010-06-01,1.9373341469524137,2.070314011924241
2010-06-02,2.4136893595117725,2.4136893595117725
2010-06-03,2.2159620145227548,2.215962014522756
2010-06-04,2.646461208471695,2.6464612084716945
2010-06-07,1.1024342011551451,0.8167277850976398
2010-06-08,1.8410254477202639,2.91810266352437
2010-06-09,1.0973305515160154,2.1857580499125238
2010-06-10,2.133295221254322,3.026819538357478
2010-06-11,2.8136196436713696,1.2076672681301335
2010-06-14,2.7060698639960754,1.9414699741031023
2010-06-15,2.9112377686574216,1.3121650224379087
2010-06-16,1.433464653140899,2.699378704446784
2010-06-17,0.49324820261740354,2.580433645112866
2010-06-18,0.6684303651192199,2.8530523070914677
2010-06-21,2.595531497001273,1.6816975965168965
2010-06-22,2.2475701808685065,2.2302302054997285
2010-06-23,2.8606166215702578,2.0818749026667978
2010-06-24,1.1286357405064205,2.6725722141142807
2010-06-25,1.3869577742955461,2.7877616874880666
2010-06-28,1.751810531513298,0.7420750874814392
2010-06-29,2.803217571876805,2.718424117688316
2010-06-30,1.114925863644586,1.5349749995819866
2010-07-01,0.7031402658756551,2.3674437434695186
2010-07-02,2.1690353772987105,2.796360703422981
2010-07-05,1.3173289965054962,2.909021673663905
2010-07-06,1.0781591393921102,2.9986236379175484
2010-07-07,2.6678313802839515,2.72179586260734
2010-07-08,0.4580592128487681,0.8500687869617518
2010-07-09,1.104996703694909,0.34982299212609225
2010-07-12,0.9148460044464892,1.763883549531282
2010-07-13,1.3295089949337284,1.4160370197848442
2010-07-14,2.4533995362578818,1.378150374903901
2010-07-15,1.745343275553981,2.653362088182637
2010-07-16,1.407131430889287,1.6026410624333531
2010-07-20,1.8236963548667038,2.1997715799854163
2010-07-21,1.879453035650408,2.264414512433426
2010-07-22,2.739559569164455,2.827483047654031
2010-07-23,1.093245396609931,1.0761888330319422
2010-07-26,0.4962519935687426,1.106199679820307
2010-07-27,1.3026080976883105,2.515609990888238
