,0,1
2010-03-26,1.0737952068687608,2.372889956885359
2010-03-29,1.2303544875792243,1.9873766758170128
2010-03-30,2.4199496888577965,2.3837366693915136
2010-03-31,0.33848986706759954,1.2783277339242574
2010-04-01,0.5165012362976285,2.424200464471056
2010-04-02,0.6984898355928184,0.6303620701117085
2010-04-05,2.457376667738207,2.457376667738207
2010-04-06,2.495534340997334,1.7717218675858704
2010-04-07,0.9769749609628358,2.452593117056295
2010-04-08,0.39263897001456965,2.345574931884424
2010-04-09,1.3143172618057766,2.3220185385850516
2010-04-12,2.2390832700318692,0.49739076588635034
2010-04-13,0.8939733367665829,1.8410142914418102
2010-04-14,1.3698323793093499,2.3274720354488823
2010-04-15,0.7160610635545465,2.374274936059236
2010-04-16,2.423219188097321,2.2271411441271187
2010-04-19,1.9699498225636425,0.424138766166438
2010-04-20,2.1974421256657513,1.0361213454923393
2010-04-21,2.2707419747794924,1.7267721558444074
2010-04-22,2.152251557410864,0.3448449448996525
2010-04-23,1.103223468827842,2.2549252538052724
2010-04-26,0.8938093072997386,2.4170796390803524
2010-04-27,2.70769575221571,2.0074855334135218
2010-04-28,1.639847464569431,1.639847464569431
2010-04-30,1.4493494155304556,1.4493494155304556
2010-05-06,2.8808237067366447,2.880823706736643
2010-05-07,2.386451787092019,2.386451787092019
2010-05-10,1.6373704564762555,1.6373704564762555
2010-05-11,1.78710729002748,1.78710729002748
2010-05-12,2.039265452301259,2.039265452301259
2010-05-13,2.0632239730865582,2.0632239730865582
2010-05-14,2.1913825045792565,2.1913825045792565
2010-05-17,2.0414327488487154,2.0414327488487154
2010-05-18,1.90754769594455,1.90754769594455
2010-05-19,1.977474906483112,1.9132023632052824
2010-05-20,2.1684264264886823,2.1684264264886823
2010-05-21,2.2665075375165644,2.437706958483499
2010-05-24,2.08297198395021,2.08297198395021
2010-05-25,1.0661038977573425,1.2762790999340683
2010-05-26,2.2446092696456366,1.8880961219257464
2010-05-27,2.310198869685625,2.310198869685625
2010-05-28,1.511841894092374,1.7636416590595014
2010-05-31,2.0292849204996726,1.5564950546919216
2010-06-01,1.426390635752627,2.070314011924241
2010-06-02,2.4136893595117725,2.4136893595117725
2010-06-03,2.215962014522756,2.215962014522756
2010-06-04,2.6464612084716945,2.646461208471695
2010-06-07,0.7223119548311403,0.9360228119858374
2010-06-08,2.91810266352437,2.4857551122794646
2010-06-09,2.9599957486793786,1.495698967204981
2010-06-10,1.7524112515218078,1.7959801280505305
2010-06-11,1.2872913986311305,1.826718557751093
2010-06-14,2.7708866594022554,2.5632383810921886
2010-06-15,1.3006303416355687,1.708527979085135
2010-06-16,2.6993787044467843,0.6644294357141832
2010-06-17,0.9129269103319976,0.6871178230643702
2010-06-18,1.154816955357707,2.0825660290906494
2010-06-21,1.2999045594733358,2.7686730119726715
2010-06-22,1.153137518682846,1.8133888272493903
2010-06-23,0.7238940942576935,0.7655573002562084
2010-06-24,1.5090766178805246,1.5301978983848712
2010-06-25,2.7877616874880666,1.1985982166854003
2010-06-28,2.6827125123949993,1.5186344604987376
2010-06-29,2.803217571876805,2.803217571876805
2010-06-30,3.0671892102304192,2.8005009462559523
2010-07-01,0.7291097333214147,1.7033542958400893
2010-07-02,2.3231732818156257,2.7910682529777264
2010-07-05,2.3790003757970704,1.0052640536518345
2010-07-06,2.860932499268921,2.9986236379175484
2010-07-07,3.017948024220376,2.2626165161325305
2010-07-08,1.1093959448327164,1.0450295110375827
2010-07-09,0.8616405727095239,2.440490576804883
2010-07-12,2.343695118324412,0.9953454462832512
2010-07-13,1.6205374530471666,1.925784531007988
2010-07-14,1.2119256964078953,1.9265718983063835
2010-07-15,1.3393726553833578,2.653362088182637
2010-07-16,1.7166287469239097,2.789314524687552
2010-07-20,2.3544067657051935,1.3199102410117256
2010-07-21,0.8129173968088965,2.1075014476966003
2010-07-22,1.7229638241378609,1.7850250891765147
2010-07-23,0.9342774520174674,1.4361223520431763
2010-07-26,1.455398933930862,2.4573557949909572
2010-07-27,2.515609990888238,1.427058422361193
2010-07-28,1.272459419735105,1.7083095458095836
2010-07-29,1.3017417911653146,2.440057551526421
2010-07-30,1.214133680454593,1.1830129943281635
2010-08-02,1.489054052123566,1.4360224285004268
2010-08-03,2.0139198493300534,0.5427065186315664
2010-08-04,2.2439357036840666,2.2439357036840666
2010-08-05,1.92882171063936,1.6034686353018195
2010-08-06,2.2327682380761207,1.2387455817302948
2010-08-09,1.220269867317544,1.3247616569578817
2010-08-10,1.348256690845699,2.436064085620929
2010-08-11,2.5979738332128206,2.5979738332128206
2010-08-12,2.8351344605252646,1.2591163049127576
2010-08-13,2.6002123253407414,2.6002123253407414
2010-08-16,2.8381634858061213,1.285916237224318
2010-08-17,2.829090427818062,2.2546487978305554
2010-08-18,0.9913388664722458,2.3196266096525626
2010-08-19,2.587434561716422,1.2918128411827448
2010-08-20,2.8304853345669985,1.949009482544956
2010-08-23,2.5468783759171028,2.7034022544763463
2010-08-24,1.4726566346412069,1.5394795227590046
2010-08-25,3.00205279024082,3.00205279024082
2010-08-26,1.221074072201218,2.2899620082562544
2010-08-27,2.911162650512396,2.532960394688361
2010-08-30,2.8052699776448846,1.9521969838543054
2010-08-31,3.1255635590524755,3.1255635590524755
2010-09-01,2.991536582752154,1.7310190357018054
2010-09-02,2.3186232490614507,0.8231556737900131
2010-09-03,2.9143881925660913,1.4265675380383023
2010-09-06,1.626899847556927,1.7710236179087269
2010-09-07,1.925951497930395,2.9526644869333967
2010-09-08,3.0950494271310416,1.2979244286193883
2010-09-09,2.873445790664462,0.7529762999377675
2010-09-10,2.2039590346066715,0.8043496542711168
2010-09-13,0.3311471658035545,1.8464918004187272
2010-09-14,0.851091478048769,2.2333291262193837
2010-09-15,1.5281857495988467,1.028742285041108
2010-09-16,0.8511337107734923,2.378085446000893
2010-09-17,0.913110863354778,1.096674808999528
2010-09-21,2.391936205759327,1.1431434828627267
2010-09-22,1.3531167522992271,1.5085955044075654
2010-09-24,2.4584771745105702,0.9799214408059826
2010-09-27,1.8125624282662705,1.1301816084948653
2010-09-28,0.9611306872005253,1.3651312133692017
2010-09-29,1.384915720757173,1.6491484284620048
2010-09-30,0.8409661156557905,0.9934450279993304
2010-10-01,1.9829958254551796,0.8713725479671912
2010-10-04,2.2145910690594093,1.5185899447610507
2010-10-05,1.2215430065860011,2.107431729257374
2010-10-06,0.7623281599085862,1.2601060138818059
2010-10-07,1.3285891492943602,1.4382133233651042
2010-10-08,2.275923364547687,1.3217011581385294
2010-10-12,1.7221167525770968,2.107579196759824
2010-10-13,1.8786159349443223,1.1011967118652093
2010-10-14,2.041449201335374,1.3512358351815823
2010-10-15,0.8962094601721009,1.0939835553843364
2010-10-18,2.1324298528024617,1.6089219474332235
2010-10-19,1.2345532515815567,1.0212001239407986
2010-10-20,2.4149640271284314,2.4149640271284314
2010-10-21,2.2380685147624204,1.5498630448712092
2010-10-22,1.4053550752944441,1.1561501957454428
2010-10-25,2.269728000642917,1.1685494955211486
2010-10-26,2.311213985041206,1.4722360603780758
2010-10-27,0.4864356533124111,0.32416319584989317
2010-10-28,0.715847040655515,1.0365963780549878
2010-10-29,1.0305636908543283,2.271081982358612
2010-11-01,2.2779819334653055,1.492048281725889
2010-11-02,1.972828296487157,2.2539683457880235
2010-11-04,2.0810669416088245,2.088443396823272
2010-11-05,1.920481112381545,1.5104860011989443
2010-11-08,0.9658553578641407,1.1745021588768312
2010-11-09,1.7304331782590028,1.8724730039801685
2010-11-10,2.0823352683892495,0.914685919224238
2010-11-11,2.092515611208417,2.092515611208417
2010-11-12,1.1000259203307663,2.146020355556672
2010-11-15,1.018511856788582,1.4529986524323264
2010-11-16,1.7707823794424307,1.3873844160151325
2010-11-17,1.0936714166837642,1.3224253485591204
2010-11-18,2.031995938683786,1.348120596382199
2010-11-19,1.3304089725518207,0.8390161367734927
2010-11-22,2.1668097065766188,1.5725203414728037
2010-11-24,1.364912866353287,0.9129049403129287
2010-11-25,0.5227141947017684,1.1304616265283338
2010-11-26,1.313612504030312,0.9651879979954656
2010-11-29,2.3439722008206805,2.3439722008206805
2010-11-30,1.3964751228620627,1.139031742518357
2010-12-01,1.4282018337217242,2.3891447878154275
2010-12-02,0.7719901488385557,1.1238732634502502
2010-12-03,2.2407870490349793,1.0519510835250068
2010-12-06,2.2589590262910324,2.2589590262910324
2010-12-07,1.904315954912613,0.7181066476854898
2010-12-08,1.931253547440559,0.7102436319209186
2010-12-09,0.3591781023740499,0.9569320773920442
2010-12-10,1.4503035357864937,0.42851098026512513
2010-12-13,0.7777525124300017,2.539722407880774
2010-12-14,0.07539156602426036,0.8074674096412047
2010-12-15,2.264588809532372,0.41761076804208397
2010-12-16,2.54756955103833,0.27892420287824005
2010-12-17,2.5675844892048247,2.567584489204824
2010-12-20,2.56462317270926,1.2665933386094166
2010-12-21,0.5406235042118317,2.5218573263139317
2010-12-22,0.43206313669686125,0.4229273754744285
2010-12-24,0.15942640672810576,2.6388984321821005
2010-12-27,2.11252603147101,0.4322570381005106
2010-12-28,1.6974918458057677,0.9171853968213711
2010-12-29,0.22649792639355049,0.3677822225234393
