,model
2010-11-04,2.0548726249751317
2010-11-05,1.6305978740674787
2010-11-08,0.5321064948150337
2010-11-09,3.062570171849117
2010-11-10,2.5522051628647104
2010-11-11,1.8152050336671337
2010-11-12,1.327617560389628
2010-11-15,0.44967301789666386
2010-11-16,1.8987650950143071
2010-11-17,2.235001776036311
2010-11-18,3.048742595448002
2010-11-19,1.90573501784814
2010-11-22,3.0287013812573074
2010-11-24,3.2524598609062085
2010-11-25,2.943566511422332
2010-11-26,0.8461161262904168
2010-11-29,0.8395081524005464
2010-11-30,0.39525496102638574
2010-12-01,3.1431431367443308
2010-12-02,0.8218950615014555
2010-12-03,0.6470587422506905
2010-12-06,-0.22014608628663682
2010-12-07,0.5669301329323708
2010-12-08,3.2071559887417047
2010-12-09,1.4884241975967933
2010-12-10,2.2202207318652913
2010-12-13,0.5783591211349788
2010-12-14,2.8460871596561637
2010-12-15,0.3164320691804187
2010-12-16,2.4924896929603606
2010-12-17,0.16065389145434347
2010-12-20,2.8565635475610516
2010-12-21,0.6009048490269939
2010-12-22,0.32408432414582244
2010-12-24,2.0141646578656434
2010-12-27,1.1349157319947134
2010-12-28,0.9802293824442315
2010-12-29,1.820075767344384
