,model
2010-03-26,1.0658264418149523
2010-03-29,1.1738223506792922
2010-03-30,0.5505732390091705
2010-03-31,0.5519484958584198
2010-04-01,1.1924456666361434
2010-04-02,0.403959624148473
2010-04-05,1.2247647500602143
2010-04-06,1.2266291495112247
2010-04-07,0.6298754038630908
2010-04-08,1.14019344678439
2010-04-09,0.8480180240849138
2010-04-12,1.136629313825671
2010-04-13,1.1785053772788383
2010-04-14,0.6270266663408549
2010-04-15,1.141225299046026
2010-04-16,2.00509531727244
2010-04-19,1.161197398553842
2010-04-20,0.954191949505527
2010-04-21,0.6857116214613592
2010-04-22,1.508386636323102
2010-04-23,0.9656456855677942
2010-04-26,1.3674904999005997
2010-04-27,1.446025774457913
2010-04-28,0.9837751447344402
2010-04-30,3.247071764492917
2010-05-06,3.210699552564023
2010-05-07,2.240008854207241
2010-05-10,1.7139719716783746
2010-05-11,3.7845567742865565
2010-05-12,2.6967538531022526
2010-05-13,3.602463632108981
2010-05-14,1.5919996942669397
2010-05-17,0.9831595567460995
2010-05-18,3.2440823681171045
2010-05-19,3.3935780311646644
2010-05-20,3.680076537666091
2010-05-21,2.024626550881305
2010-05-24,1.6514795446188186
2010-05-25,3.7172170688893207
2010-05-26,1.6437864077203717
2010-05-27,2.306523883179512
2010-05-28,2.1070018241368738
2010-05-31,1.6447062302182551
2010-06-01,3.6099610260994
2010-06-02,3.6472894893416044
2010-06-03,3.6014236507990365
2010-06-04,3.124199270497236
2010-06-07,3.533439725541591
2010-06-08,0.9709886392535744
2010-06-09,1.026468672230305
2010-06-10,3.4023803589319526
2010-06-11,3.433307257801985
2010-06-14,0.25597931046466915
2010-06-15,2.1168441890546044
2010-06-16,2.0059357598753973
2010-06-17,0.34578331043077415
2010-06-18,1.1062413610387303
2010-06-21,3.0179882503128588
2010-06-22,1.1224446544265463
2010-06-23,0.8368050340299613
2010-06-24,3.0168711939206903
2010-06-25,0.989776043322123
2010-06-28,3.02370113161797
2010-06-29,2.494801747280557
2010-06-30,1.5996459348106513
2010-07-01,0.862777735527423
2010-07-02,1.077168572053305
2010-07-05,3.0228513397631245
2010-07-06,3.0472802628136195
2010-07-07,2.7969183708622474
2010-07-08,1.9035539592349404
2010-07-09,2.021493968022917
2010-07-12,1.6768501830424203
2010-07-13,3.015238394125868
2010-07-14,0.9252651061532269
2010-07-15,1.0168431926548906
2010-07-16,2.993306668298489
2010-07-20,1.5746502630772061
2010-07-21,1.4903823466174586
2010-07-22,3.1252646074003856
2010-07-23,2.9379143256934404
2010-07-26,3.3272942259004012
2010-07-27,3.231244928643039
2010-07-28,2.535022090645559
2010-07-29,0.9076697792684627
2010-07-30,2.9360121395076284
2010-08-02,2.9250520519095318
2010-08-03,3.000158013424292
2010-08-04,1.676694372087234
2010-08-05,3.0796224676118227
2010-08-06,2.345111710250838
2010-08-09,3.2398363797914236
2010-08-10,2.4678339532092597
2010-08-11,2.1315394358136874
2010-08-12,3.152704132770091
2010-08-13,2.204684589082886
2010-08-16,3.294250740881548
2010-08-17,1.4448811669230965
2010-08-18,3.3257788607128886
2010-08-19,1.4640026691648131
2010-08-20,3.1118492855440563
2010-08-23,3.1349650075844986
2010-08-24,3.0626737716848527
2010-08-25,0.7990207773040783
2010-08-26,1.2017589107015252
2010-08-27,3.0473014439510013
2010-08-30,3.1543031444077645
2010-08-31,3.2959332332733395
2010-09-01,2.498583930555856
2010-09-02,0.7254164472511744
2010-09-03,2.978465819747491
2010-09-06,1.4245991025878384
2010-09-07,3.202084818808067
2010-09-08,3.231161836276832
2010-09-09,1.4691848446702391
2010-09-10,1.5653840463572706
2010-09-13,2.3160078161593587
2010-09-14,3.1065137537986827
2010-09-15,2.7847193874797544
2010-09-16,1.191327862890314
2010-09-17,3.1058558784315986
2010-09-21,3.1093666534339386
2010-09-22,1.935735088757728
2010-09-24,2.697227083999144
2010-09-27,0.6463488196553582
2010-09-28,2.380793210380131
2010-09-29,3.0722265601278895
2010-09-30,2.1836037666024106
2010-10-01,1.2921163348539824
2010-10-04,1.4790361300859374
2010-10-05,2.7347150717516415
2010-10-06,2.93167231403711
2010-10-07,2.5058825464718697
2010-10-08,2.9140989410418294
2010-10-12,0.7324032533417213
2010-10-13,2.815172666179374
2010-10-14,1.0269678361169938
2010-10-15,1.6520859792640312
2010-10-18,1.2406405276457355
2010-10-19,2.196438216246858
2010-10-20,2.83584601612293
2010-10-21,0.8217760570251181
2010-10-22,1.0056885590666167
2010-10-25,2.9350647294837167
2010-10-26,2.9305489900609207
2010-10-27,2.285852827544854
2010-10-28,1.2121709497391557
2010-10-29,0.8291327011846459
2010-11-01,1.1606457621243385
2010-11-02,2.718134665409294
2010-11-04,1.767574655602814
2010-11-05,2.9294042543693104
2010-11-08,3.012948033664161
2010-11-09,1.9224353091974735
2010-11-10,2.974199189858524
2010-11-11,2.879454316530145
2010-11-12,2.732778348767752
2010-11-15,2.7131698400428848
2010-11-16,1.0707992483540676
2010-11-17,1.1356488280943113
2010-11-18,1.0288437275655895
2010-11-19,2.019396796292404
2010-11-22,2.5709613051884057
2010-11-24,1.2588803270623594
2010-11-25,1.4227045420057995
2010-11-26,1.1869254691011202
2010-11-29,0.8948734694107794
2010-11-30,1.9850111555689
2010-12-01,2.2823141749035885
2010-12-02,2.8181372742281807
2010-12-03,0.4169117687383568
2010-12-06,1.2834900552826523
2010-12-07,0.8351698247953365
2010-12-08,1.735069418281928
2010-12-09,2.345325561318713
2010-12-10,2.6387447403711564
2010-12-13,2.431060693165943
2010-12-14,2.646830001345463
2010-12-15,0.23528599354158874
2010-12-16,1.2611718903275708
2010-12-17,1.379328249310546
2010-12-20,2.506211087507929
2010-12-21,1.1462051426968372
2010-12-22,0.652648582255731
2010-12-24,0.5490086313530601
2010-12-27,2.3750203121840276
2010-12-28,2.339376489077357
2010-12-29,0.9221137917923135
