,model
2010-11-04,1.700812018959712
2010-11-05,1.5490815139081349
2010-11-08,3.154497285149679
2010-11-09,1.547571551510734
2010-11-10,3.1248288475657633
2010-11-11,3.1050316942927525
2010-11-12,1.2085130575404945
2010-11-15,0.4713872144879299
2010-11-16,2.877462427312195
2010-11-17,1.063093200116501
2010-11-18,2.9069545322901016
2010-11-19,0.971540730571443
2010-11-22,2.9949589223655537
2010-11-24,1.3560678055925548
2010-11-25,1.7495078472541619
2010-11-26,3.070697520800066
2010-11-29,0.6324086906030831
2010-11-30,2.979518876405182
2010-12-01,1.8499837670322652
2010-12-02,2.4204647072735828
2010-12-03,1.8064709376763688
2010-12-06,3.007093884667849
2010-12-07,1.082460456262615
2010-12-08,2.7309951539680553
2010-12-09,1.6925523635286794
2010-12-10,2.771100932364464
2010-12-13,0.7850575849668016
2010-12-14,0.21412542139794538
2010-12-15,2.815576999081033
2010-12-16,1.0043881896400848
2010-12-17,0.38234728232254944
2010-12-20,2.593275632834262
2010-12-21,2.722563605308597
2010-12-22,2.6699477216304164
2010-12-24,2.2343120018056983
2010-12-27,2.582011553504562
2010-12-28,1.4237013303265567
2010-12-29,2.1381877051166858
