,model
2009-04-30,2.379312701514059
2009-05-01,2.5087372161231993
2009-05-07,2.0952992832028707
2009-05-08,2.4444235921999997
2009-05-11,2.130100785376876
2009-05-12,1.2236973932778863
2009-05-13,2.3218679549585786
2009-05-14,2.0346325519087074
2009-05-15,2.2245254761275124
2009-05-18,2.6398689476615047
2009-05-19,1.906055070187074
2009-05-20,2.1715196044254386
2009-05-21,2.260652873585927
2009-05-22,2.0068514223325904
2009-05-25,2.134108028589979
2009-05-26,1.862822966846363
2009-05-27,1.8740166822117297
2009-05-28,0.8408261083327099
2009-05-29,2.128828235319626
2009-06-01,2.068134529196536
2009-06-02,1.6981441454426525
2009-06-03,2.0807043235334772
2009-06-04,1.2432800608337158
2009-06-05,1.8536279057655052
2009-06-08,1.272024797511963
2009-06-09,1.743899756695371
2009-06-10,1.713959461203745
2009-06-11,1.7365800321608837
2009-06-12,1.6531068642149933
2009-06-15,1.7350837028526827
2009-06-16,1.3073520437249408
2009-06-17,0.9439763763889852
2009-06-18,1.120635065759004
2009-06-19,1.511072266035637
2009-06-22,2.4928072107597394
2009-06-23,1.1539287483141065
2009-06-24,1.5895893942489132
2009-06-25,1.5243872594836005
2009-06-26,1.5322880143913147
2009-06-29,1.4227501739822328
2009-06-30,1.3833634196003373
2009-07-01,1.449875664692108
2009-07-02,1.3851931793191863
2009-07-03,1.0067257961179292
2009-07-06,1.7783783283509957
2009-07-07,1.7233227693467004
2009-07-08,1.5219546278319698
2009-07-09,1.5939649790159867
2009-07-10,1.40294977517062
2009-07-13,2.186715779064868
2009-07-14,1.4654209722749583
2009-07-15,1.9552113667770354
2009-07-16,1.6541048076147935
2009-07-17,2.2908071518329733
2009-07-21,0.8567767594614071
2009-07-22,2.141585412227686
2009-07-23,2.090352707590207
2009-07-24,1.4550711703698038
2009-07-27,1.906312925516137
2009-07-28,1.4318969386693388
2009-07-29,1.3712235109519157
2009-07-30,1.326091291474662
2009-07-31,0.9873562096426048
2009-08-03,1.0351143278823016
2009-08-04,0.9552416886408117
2009-08-05,1.1720930190516903
2009-08-06,1.1202226252023735
2009-08-07,0.9893019797373421
2009-08-10,0.8527338806141367
2009-08-11,1.2025743843364949
2009-08-12,1.0975442744297337
2009-08-13,0.8907350059240562
2009-08-14,1.245711402707646
2009-08-17,0.8495707816145562
2009-08-18,0.7425978789189072
2009-08-19,1.0173370361688123
2009-08-20,0.9437043100064411
2009-08-21,1.0124458301116595
2009-08-24,0.8392640841481676
2009-08-25,1.2036772708587677
2009-08-26,1.2584243074709214
2009-08-27,1.2437841965300298
2009-08-28,1.3318488171679188
2009-08-31,0.8902791796752118
2009-09-01,1.1146531033196423
2009-09-02,0.9765544540022938
2009-09-03,1.4497806283493697
2009-09-04,1.5134665692625329
2009-09-07,1.037153677240677
2009-09-08,1.3513224925943967
2009-09-09,0.9757331302523684
