,model
2010-11-04,1.3063858375580952
2010-11-05,1.7100061228145702
2010-11-08,1.8777727706546181
2010-11-09,3.0261695261562114
2010-11-10,3.034733552666636
2010-11-11,2.9497559965788747
2010-11-12,0.8392625314071236
2010-11-15,2.6366090726626945
2010-11-16,1.407410946664539
2010-11-17,0.9131554986333805
2010-11-18,2.2549773495748586
2010-11-19,2.7421726007885083
2010-11-22,2.865678968629422
2010-11-24,1.2532427289818
2010-11-25,0.24250431778052473
2010-11-26,3.104737392054594
2010-11-29,3.0229360273210086
2010-11-30,1.9124945440831214
2010-12-01,1.6123792071972902
2010-12-02,2.79261079659209
2010-12-03,2.991849883309973
2010-12-06,2.316995848535271
2010-12-07,2.9079849261603945
2010-12-08,0.6407685607833348
2010-12-09,2.4792270181377614
2010-12-10,1.2533720868269156
2010-12-13,1.9487967915024673
2010-12-14,0.4450397267738282
2010-12-15,1.1434620638526332
2010-12-16,0.8266464938864801
2010-12-17,2.584095398014935
2010-12-20,0.836830082392654
2010-12-21,1.6796304369718276
2010-12-22,1.0520691425260116
2010-12-24,2.501077405139079
2010-12-27,1.1093304043493442
2010-12-28,1.8911282214009242
2010-12-29,2.367110661933963
