,model
2010-03-29,0.6653585883801698
2010-03-30,0.6193585887607886
2010-03-31,0.6124734996344136
2010-04-01,0.5958984227928033
2010-04-02,0.6525052949554806
2010-04-05,0.6063259683368158
2010-04-06,0.6556524912141991
2010-04-07,0.6306167306980668
2010-04-08,0.6635967915351284
2010-04-09,0.4116683775921508
2010-04-12,0.5200418806486503
2010-04-13,0.5362310059392932
2010-04-14,0.42105029965553364
2010-04-15,0.45091153716239685
2010-04-16,0.5728522951060206
2010-04-19,0.9032133887411895
2010-04-20,0.637474245954462
2010-04-21,1.373837859099119
2010-04-22,1.0707891868733874
2010-04-23,0.6359455125294926
2010-04-26,0.52842548664438
2010-04-27,0.6973423241079408
2010-04-28,1.2211477199604368
2010-04-30,1.389348913450088
2010-05-06,2.258321373933961
2010-05-07,3.2057640131851737
2010-05-10,2.253776279197228
2010-05-11,1.5908767970678017
2010-05-12,0.773813578101148
2010-05-13,1.6445255393608917
2010-05-14,1.7392936983261245
2010-05-17,1.8628796425369152
2010-05-18,1.738583075978597
2010-05-19,1.786922597873413
2010-05-20,0.7893491752792394
2010-05-21,2.1331232180507107
2010-05-24,0.7975624780440151
2010-05-25,1.2610593955045761
2010-05-26,0.8539964012836903
2010-05-27,1.3514385055738038
2010-05-28,1.8258789123654435
2010-05-31,2.1047936655269113
2010-06-01,1.2312276372955646
2010-06-02,1.2040217348822775
2010-06-03,1.861363301901669
2010-06-04,1.9178031323977884
2010-06-07,2.218177848258316
2010-06-08,1.131919544695691
2010-06-09,1.1452144494415903
2010-06-10,1.0006166323327756
2010-06-11,0.7619114884943484
2010-06-14,1.077302208404512
2010-06-15,1.410243872704449
2010-06-16,1.1867385744834582
2010-06-17,1.5825006468259883
2010-06-18,1.321461068663007
2010-06-21,1.1430418265312525
2010-06-22,1.318652624325654
2010-06-23,1.2049058417762435
2010-06-24,1.0604335878580666
2010-06-25,1.5428394865412178
2010-06-28,0.8635139022588267
2010-06-29,0.773733659189636
2010-06-30,1.448399108968073
2010-07-01,1.010798307685276
2010-07-02,1.0045543417473977
2010-07-05,0.7925098517578557
2010-07-06,0.6820785503740768
2010-07-07,0.6990700880261983
2010-07-08,1.3606999628839263
2010-07-09,1.4892082693164381
2010-07-12,1.542465911957092
2010-07-13,1.1924331169964237
2010-07-14,1.1856221855962525
2010-07-15,1.2264621392149895
2010-07-16,0.9355370890297716
2010-07-20,1.1145835178349772
2010-07-21,1.2612512448535373
2010-07-22,1.0488918605176218
2010-07-23,1.0613308364141982
2010-07-26,1.568961837681568
2010-07-27,1.7696132589622025
2010-07-28,1.367228340098056
2010-07-29,1.5117802385189885
2010-07-30,1.3823656288836854
2010-08-02,1.316722195189482
2010-08-03,0.8286524028397186
2010-08-04,1.4520702489467678
2010-08-05,2.0471737513838866
2010-08-06,1.7094035479484686
2010-08-09,1.7666786557696006
2010-08-10,1.258754747259279
2010-08-11,1.3013051761889867
2010-08-12,1.603631701716032
2010-08-13,1.5295411259403804
2010-08-16,1.3272078894287405
2010-08-17,1.156751591371587
2010-08-18,1.3017534242429032
2010-08-19,1.2120417493688234
2010-08-20,2.10869778111521
2010-08-23,1.0630944791886785
2010-08-24,1.0996689302117455
2010-08-25,1.3196474382231607
2010-08-26,0.9900206191567349
2010-08-27,1.221524298227449
2010-08-30,1.1456640275135181
2010-08-31,1.9306731507316077
2010-09-01,1.9770467839174457
2010-09-02,1.7925685180790691
2010-09-03,1.2453873535252278
2010-09-06,0.9269498510736051
2010-09-07,3.1262846377259073
2010-09-08,1.087194880414543
2010-09-09,0.8636684281263753
2010-09-10,0.9424419667927135
2010-09-13,0.9456822809249412
2010-09-14,1.0993887852249855
2010-09-15,1.23095021813725
2010-09-16,1.4696088657757445
2010-09-17,1.2043549169756902
2010-09-21,1.3270986526457147
2010-09-22,1.3330013109342898
2010-09-24,1.1788835944921037
2010-09-27,1.4005915591416296
2010-09-28,1.2602722117433685
2010-09-29,1.2909361502625631
2010-09-30,1.269145898253794
2010-10-01,1.1798887208334063
2010-10-04,1.343307051268424
2010-10-05,1.0916940729218605
2010-10-06,1.0976155273101156
2010-10-07,1.2135888839378999
2010-10-08,1.0804600194563532
2010-10-12,1.2035029426087644
2010-10-13,1.044629932217859
2010-10-14,1.0577460631313265
2010-10-15,1.1697419063742298
2010-10-18,1.0869536414227805
2010-10-19,1.2299284907584715
2010-10-20,1.690279876140295
2010-10-21,1.7108050279866533
2010-10-22,1.8155520207233011
2010-10-25,1.1163611927402917
2010-10-26,0.9206947889110343
2010-10-27,0.9700404109545981
2010-10-28,1.4122078796594
2010-10-29,0.8960062360479844
2010-11-01,0.7916464403601334
2010-11-02,0.9441710840518699
2010-11-04,1.110943662940434
2010-11-05,1.9390176798223646
2010-11-08,2.1076275709578542
2010-11-09,1.2499200414131733
2010-11-10,1.2269059198105556
2010-11-11,1.1733243655865915
2010-11-12,1.721526890075084
2010-11-15,0.9989856864166654
2010-11-16,0.9317912023254273
2010-11-17,1.005116388352213
2010-11-18,0.9747195391930332
2010-11-19,1.1737605422260646
2010-11-22,1.052346104615086
2010-11-24,1.2356767856749247
2010-11-25,1.0637501714090623
2010-11-26,1.0979588850502626
2010-11-29,1.0424525108836098
2010-11-30,1.1125924006816403
2010-12-01,1.0082835484563208
2010-12-02,1.0050705303133585
2010-12-03,1.2487720084673024
2010-12-06,1.5022665577441654
2010-12-07,1.1828296435227832
2010-12-08,1.006946008617049
2010-12-09,0.9061727399281756
2010-12-10,0.8582097364653603
2010-12-13,0.8264773416118486
2010-12-14,0.8330423163167416
