date,Daily RV
2009-11-27,1.3864854492223742
2009-11-30,1.496465088059198
2009-12-01,2.4335143590398776
2009-12-02,0.8445632024136396
2009-12-03,1.5400700587245482
2009-12-04,0.8600601218649305
2009-12-07,1.3702224700838468
2009-12-08,0.9808458775284322
2009-12-09,1.1273476393770856
2009-12-10,0.884970083141405
2009-12-11,1.2077397135112933
2009-12-14,1.013976499329746
2009-12-15,0.8419779508808325
2009-12-16,1.3842325221264171
2009-12-17,0.9989985092834419
2009-12-18,1.0251858698278358
2009-12-21,0.8192723570288666
2009-12-22,0.8040345448600835
2009-12-24,0.5526055383892579
2009-12-25,0.40623630196194005
2009-12-28,0.354809353830166
2009-12-29,0.38818568556069116
2009-12-30,0.43713645677392804
2010-01-04,0.35141979496379994
2010-01-05,0.5009006338358041
