,model
2010-11-05,0.7200600398495112
2010-11-08,0.6046644121075739
2010-11-09,0.5739328853254223
2010-11-10,0.5463667330717364
2010-11-11,0.6321594458354518
2010-11-12,0.6343418119462071
2010-11-15,0.6208524573150418
2010-11-16,0.556473865765914
2010-11-17,0.6815692589251082
2010-11-18,0.6535401447645377
2010-11-19,0.653247974148816
2010-11-22,0.7226802937950393
2010-11-24,0.8846514974224142
2010-11-25,0.7764400380532976
2010-11-26,0.7469110427033616
2010-11-29,1.020437161881322
2010-11-30,0.833964029364948
2010-12-01,0.6333202275443128
2010-12-02,0.8005012692098401
2010-12-03,0.5957103348644477
2010-12-06,0.6022541554942334
2010-12-07,0.680800104264893
2010-12-08,0.5580808123324354
2010-12-09,0.6572956963892598
2010-12-10,0.6373951011586683
2010-12-13,0.6125920921992802
2010-12-14,0.5482172612937073
2010-12-15,0.5008987660454041
2010-12-16,0.66706726207994
2010-12-17,0.5185895209049964
2010-12-20,0.5495777579108225
2010-12-21,0.4097680249257854
2010-12-22,0.4749683196753165
2010-12-24,0.4312878446719368
2010-12-27,0.28890331511910466
2010-12-28,0.347008437767333
2010-12-29,0.2267309431483667
2010-12-30,0.25658798456127624
