,model
2010-11-05,0.6418395231982064
2010-11-08,0.817097541388916
2010-11-09,0.7454666876368004
2010-11-10,0.7913518795686917
2010-11-11,0.8940516322209178
2010-11-12,0.7888772320870961
2010-11-15,0.8657601078885658
2010-11-16,0.7855492937779297
2010-11-17,0.8285054233374769
2010-11-18,0.7400364821822728
2010-11-19,0.8716553206796953
2010-11-22,0.7140148877350032
2010-11-24,0.9048776650544859
2010-11-25,0.716727630456332
2010-11-26,0.7778494296542827
2010-11-29,0.7122396277509191
2010-11-30,0.6402833492631532
2010-12-01,0.6984437519990351
2010-12-02,0.6392367341275866
2010-12-03,0.5834530194204922
2010-12-06,0.733449880981996
2010-12-07,0.7125861081017276
2010-12-08,0.7472021988563187
2010-12-09,0.6635399289901263
2010-12-10,0.7396281101857711
2010-12-13,0.7152949113925756
2010-12-14,0.7359081570645715
2010-12-15,0.7347574562403563
2010-12-16,0.7325681937908748
2010-12-17,0.7389596060522055
2010-12-20,0.3902095780035198
2010-12-21,0.6078478209905807
2010-12-22,0.6415733837085417
2010-12-24,0.6673760709737642
2010-12-27,0.6194363986221515
2010-12-28,0.6650998269081518
2010-12-29,0.6392215518524319
2010-12-30,0.5867420052400634
