,0
2010-03-29,0.6222409161796738
2010-03-30,0.6167591536208009
2010-03-31,0.6006271679004886
2010-04-01,0.5800257255098512
2010-04-02,0.6095990829945402
2010-04-05,0.6026467685048033
2010-04-06,0.653444813607909
2010-04-07,0.6098799223579617
2010-04-08,0.5579242239517046
2010-04-09,0.37447893760703765
2010-04-12,0.5143112604361486
2010-04-13,0.49711502750690184
2010-04-14,0.2272772579707258
2010-04-15,0.4401830122735015
2010-04-16,0.5440887244656298
2010-04-19,0.8886922546305311
2010-04-20,0.601964591836238
2010-04-21,1.357077658449632
2010-04-22,0.8266295553517853
2010-04-23,0.6019738190132611
2010-04-26,0.5273054939775174
2010-04-27,0.6822241683570943
2010-04-28,1.1972880597836018
2010-04-30,1.3434285359428517
2010-05-06,2.2483650356584253
2010-05-07,3.196590389817785
2010-05-10,1.9853936192848427
2010-05-11,1.402950767402498
2010-05-12,0.7626628401392312
2010-05-13,1.6137511320695914
2010-05-14,1.6951091043375512
2010-05-17,1.854247031000849
2010-05-18,1.6964527123178286
2010-05-19,1.7822993836055465
2010-05-20,0.7641096258543543
2010-05-21,2.1188895148664457
2010-05-24,0.794189414488484
2010-05-25,1.2531894449166503
2010-05-26,0.779236560263075
2010-05-27,1.3487586655111243
2010-05-28,1.7632962934511955
2010-05-31,2.0974271548662995
2010-06-01,1.1360890017988223
2010-06-02,1.2022214256426857
2010-06-03,1.859713415836553
2010-06-04,1.872728415413099
2010-06-07,2.201462491350343
2010-06-08,1.1143015854565297
2010-06-09,1.1225147439667038
2010-06-10,0.8826712406002164
2010-06-11,0.7315179720505872
2010-06-14,1.067965987130393
2010-06-15,0.9335562570719461
2010-06-16,1.1855945783665902
2010-06-17,1.5799546064324663
2010-06-18,1.2533388399115832
2010-06-21,1.1273836666013646
2010-06-22,1.302038546676104
2010-06-23,1.1507579061042514
2010-06-24,0.9760573772921063
2010-06-25,1.5310953294780172
2010-06-28,0.8534835137645149
2010-06-29,0.7348912692426788
2010-06-30,1.177108384941822
2010-07-01,0.8467201236164108
2010-07-02,1.0035902842911513
2010-07-05,0.7184373136052151
2010-07-06,0.675474580660966
2010-07-07,0.6902762946152616
2010-07-08,1.3472964646119334
2010-07-09,1.4271855549124428
2010-07-12,1.4436243962949518
2010-07-13,1.1902135433883352
2010-07-14,1.120444254584212
2010-07-15,1.2094813388470067
2010-07-16,0.23670149861659473
2010-07-20,1.0990195731380639
2010-07-21,1.2458820672525244
2010-07-22,1.0469439266141913
2010-07-23,1.058797102055702
2010-07-26,1.4253562131452655
2010-07-27,1.6107884147061682
2010-07-28,1.3593853411042427
2010-07-29,1.4065654187580332
2010-07-30,1.351983051352502
2010-08-02,1.2858550188571947
2010-08-03,0.46839855344255943
2010-08-04,1.448163456804272
2010-08-05,2.0397250853269164
2010-08-06,1.5949437943604106
2010-08-09,1.7168363826168944
2010-08-10,1.2256535743886134
2010-08-11,1.0453287782057004
2010-08-12,1.59557385258951
2010-08-13,1.5293504529271695
2010-08-16,1.3130069384505698
2010-08-17,1.1395399960890265
2010-08-18,1.2534948189927615
2010-08-19,1.200335677345628
2010-08-20,1.746856177367854
2010-08-23,1.061984860785239
2010-08-24,1.094337574022439
2010-08-25,1.1402294317248334
2010-08-26,0.9839858788163831
2010-08-27,1.1899052848886866
2010-08-30,1.1384968398063187
2010-08-31,1.8971769990621732
2010-09-01,1.9449931657925825
2010-09-02,1.771298894601455
2010-09-03,1.228216310525311
2010-09-06,0.8907483902325655
2010-09-07,2.795106164444034
2010-09-08,1.0597923201945696
2010-09-09,0.8566996836714843
2010-09-10,0.9412749450193592
2010-09-13,0.9378549915294261
2010-09-14,1.05807893455993
2010-09-15,1.1260783699502341
2010-09-16,1.3080255497828528
2010-09-17,0.5239639280487285
2010-09-21,1.3035674461054207
2010-09-22,1.291459972197938
2010-09-24,1.1681779510080033
2010-09-27,1.2021710662491496
2010-09-28,1.2527129646292379
2010-09-29,1.2819717165983753
2010-09-30,1.2295876320841523
2010-10-01,1.0811314085474304
2010-10-04,1.196781467739847
2010-10-05,1.0476374875408268
2010-10-06,1.0607612397422483
2010-10-07,1.1921275892937184
2010-10-08,1.072421583871308
2010-10-12,1.1356502383131066
2010-10-13,1.0176346636648415
2010-10-14,1.0299846892753446
2010-10-15,1.1387280715775794
2010-10-18,0.7814445591972305
2010-10-19,1.21122320307957
2010-10-20,1.3273646726566732
2010-10-21,1.6805780684881841
2010-10-22,1.814808725003643
2010-10-25,1.0407794681169675
2010-10-26,0.9086830405547575
2010-10-27,0.9256650887367092
2010-10-28,1.2447502180932966
