,0
2010-03-26,0.014029966577955003
2010-03-29,0.09115079113145139
2010-03-30,0.12759726247532097
2010-03-31,0.08837964340515068
2010-04-01,0.04865939453186753
2010-04-02,0.04587331597653091
2010-04-05,0.16723712657734108
2010-04-06,0.0
2010-04-07,0.06434766692051826
2010-04-08,0.0008039759069698192
2010-04-09,0.06169718538440595
2010-04-12,0.007797989696545884
2010-04-13,0.1547773488912364
2010-04-14,0.0975162664884939
2010-04-15,0.002851352176912383
2010-04-16,0.1576433119281009
2010-04-19,0.14162207626732257
2010-04-20,0.017629518882723558
2010-04-21,0.1250074156377928
2010-04-22,0.5137183158195429
2010-04-23,0.00794524376255147
2010-04-26,0.495860148925555
2010-04-27,0.0
2010-04-28,0.0
2010-04-30,2.1870807705719154e-05
2010-05-06,0.0
2010-05-07,0.20284699484063232
2010-05-10,1.5885958259060966
2010-05-11,0.00011140426641507328
2010-05-12,1.5103318425109693
2010-05-13,1.6721249413702968
2010-05-14,6.336281185295549e-05
2010-05-17,0.5922317793344387
2010-05-18,0.012236546682770804
2010-05-19,0.028992556959516413
2010-05-20,0.03173284341678129
2010-05-21,0.0
2010-05-24,1.8152712088927627
2010-05-25,2.7260713001726913
2010-05-26,0.020576586359071544
2010-05-27,0.01227383177360952
2010-05-28,0.7913444958344555
2010-05-31,0.031284258138249914
2010-06-01,0.9262538930842342
2010-06-02,0.0673450466981439
2010-06-03,3.32461074105284
2010-06-04,0.026465954299611176
2010-06-07,0.47966290875767253
2010-06-08,0.9756880517916628
2010-06-09,0.027153996894732992
2010-06-10,0.19909469064105184
2010-06-11,0.6847676109332805
2010-06-14,0.2567156441120817
2010-06-15,0.003122911110130722
2010-06-16,0.4819840524786588
2010-06-17,4.031729983495589
2010-06-18,1.3034207295343132
2010-06-21,0.7696984087501402
2010-06-22,1.0772539469193834
2010-06-23,0.16227286898556997
2010-06-24,0.14055801800742201
2010-06-25,0.04379581087714335
2010-06-28,2.0772000807306648
2010-06-29,0.23927357920164452
2010-06-30,0.0
2010-07-01,1.8901864024855255
2010-07-02,1.9103296589937966
2010-07-05,0.0021769128440612827
2010-07-06,0.0027248533975078376
2010-07-07,0.40121988548050447
2010-07-08,0.029041445106698188
2010-07-09,0.0
2010-07-12,1.138014775138715
2010-07-13,0.0
2010-07-14,0.00013000454677230592
2010-07-15,0.0008986356184838101
2010-07-16,0.0006008174381121271
2010-07-20,0.3707811597751537
2010-07-21,0.02303733925813503
2010-07-22,1.0561372996484255
2010-07-23,0.18639535644021743
2010-07-26,0.0008089821708387367
2010-07-27,0.01969615884307236
2010-07-28,0.0
2010-07-29,2.2212867932546736
2010-07-30,0.00015499827861398767
2010-08-02,0.11108104439375983
2010-08-03,0.0
2010-08-04,0.7787194616102295
2010-08-05,0.01475054556861674
2010-08-06,0.028757928195556115
2010-08-09,0.01265302264940927
2010-08-10,0.043046766583349355
2010-08-11,0.0
2010-08-12,0.1833000073861375
2010-08-13,0.13781535002315076
2010-08-16,0.024281008886157352
2010-08-17,1.8129663168937626
2010-08-18,1.7885291222353998
2010-08-19,1.1408381602028475
2010-08-20,0.21876394650759637
2010-08-23,0.0
2010-08-24,0.6127608277270188
2010-08-25,0.0022154239952982915
2010-08-26,0.11027538647521132
2010-08-27,2.5588061564526238e-06
2010-08-30,1.0957871186609862
2010-08-31,0.04997523655524466
2010-09-01,0.5548194915456202
2010-09-02,0.9341095482462789
2010-09-03,0.10101303315753818
2010-09-06,1.4522353716598202
2010-09-07,0.03974109944199292
2010-09-08,0.6935911853359729
2010-09-09,0.05342734239751498
2010-09-10,1.3593013352777237
2010-09-13,3.812052044323276
2010-09-14,0.9686878843510889
2010-09-15,0.4213625680932389
2010-09-16,0.009447507335875283
2010-09-17,0.024784376963332792
2010-09-21,1.0853964561542766
2010-09-22,0.17995234556509332
2010-09-24,1.6661897411299407
2010-09-27,0.8853871179661128
2010-09-28,1.0516680956380977
2010-09-29,0.9194730289970481
2010-09-30,0.018955330174948534
2010-10-01,0.80525217338629
2010-10-04,3.0788882811921642e-09
2010-10-05,1.0069275641792783
2010-10-06,0.04606704423296312
